Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Hess Corporation,HES,HES,0.09,Energy,S&P 500,^GSPC,United States,NYQ,503,44369383424.0
Kenvue Inc.,KVUE,KVUE,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,44302540800.0
DBA Sempra,SRE,SRE,0.09,Utilities,S&P 500,^GSPC,United States,NYQ,503,44201357312.0
Exelon Corporation,EXC,EXC,0.09,Utilities,S&P 500,^GSPC,United States,NMS,503,43696914432.0
Cummins Inc.,CMI,CMI,0.09,Industrials,S&P 500,^GSPC,United States,NYQ,503,43020554240.0
"Yum! Brands, Inc.",YUM,YUM,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,42819829760.0
Marathon Petroleum Corporation,MPC,MPC,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,42829164544.0
Occidental Petroleum Corporatio,OXY,OXY,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,42685550592.0
Fair Isaac Corporation,FICO,FICO,0.08,Technology,S&P 500,^GSPC,United States,NYQ,503,42616999936.0
Fastenal Company,FAST,FAST,0.08,Industrials,S&P 500,^GSPC,United States,NMS,503,42257604608.0
"Diamondback Energy, Inc.",FANG,FANG,0.08,Energy,S&P 500,^GSPC,United States,NMS,503,42200498176.0
TE Connectivity plc,TEL,TEL,0.08,Technology,S&P 500,^GSPC,Ireland,NYQ,503,42133409792.0
MSCI Inc.,MSCI,MSCI,0.08,Financial Services,S&P 500,^GSPC,United States,NYQ,503,42018164736.0
"Nasdaq, Inc.",NDAQ,NDAQ,0.08,Financial Services,S&P 500,^GSPC,United States,NMS,503,41508216832.0
Baker Hughes Company,BKR,BKR,0.08,Energy,S&P 500,^GSPC,United States,NMS,503,41327276032.0
Crown Castle Inc.,CCI,CCI,0.08,Real Estate,S&P 500,^GSPC,United States,NYQ,503,41325924352.0
"Axon Enterprise, Inc.",AXON,AXON,0.08,Industrials,S&P 500,^GSPC,United States,NMS,503,40959750144.0
"Ross Stores, Inc.",ROST,ROST,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,40680247296.0
"Verisk Analytics, Inc.",VRSK,VRSK,0.08,Industrials,S&P 500,^GSPC,United States,NMS,503,40609902592.0
Garmin Ltd.,GRMN,GRMN,0.08,Technology,S&P 500,^GSPC,Switzerland,NYQ,503,40283623424.0
"Corteva, Inc.",CTVA,CTVA,0.08,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,40166723584.0
Vistra Corp.,VST,VST,0.08,Utilities,S&P 500,^GSPC,United States,NYQ,503,39997751296.0
Discover Financial Services,DFS,DFS,0.08,Financial Services,S&P 500,^GSPC,United States,NYQ,503,40063062016.0
Edwards Lifesciences Corporatio,EW,EW,0.08,Healthcare,S&P 500,^GSPC,United States,NYQ,503,39947804672.0
"AMETEK, Inc.",AME,AME,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,39898464256.0
"Targa Resources, Inc.",TRGP,TRGP,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,39883046912.0
