Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
FedEx Corporation,FDX,FDX,0.1,Industrials,S&P 500,^GSPC,United States,NYQ,503,49172901888.0
Carrier Global Corporation,CARR,CARR,0.1,Industrials,S&P 500,^GSPC,United States,NYQ,503,49100439552.0
Hilton Worldwide Holdings Inc.,HLT,HLT,0.1,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,49115467776.0
Royal Caribbean Cruises Ltd.,RCL,RCL,0.1,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,48322109440.0
Allstate Corporation (The),ALL,ALL,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,47845142528.0
"Simon Property Group, Inc.",SPG,SPG,0.11,Real Estate,S&P 500,^GSPC,United States,NYQ,503,54034309120.0
Johnson Controls International ,JCI,JCI,0.1,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,47549812736.0
"MetLife, Inc.",MET,MET,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,47236349952.0
Norfolk Southern Corporation,NSC,NSC,0.1,Industrials,S&P 500,^GSPC,United States,NYQ,503,47068606464.0
Howmet Aerospace Inc.,HWM,HWM,0.1,Industrials,S&P 500,^GSPC,United States,NYQ,503,46893563904.0
"Digital Realty Trust, Inc.",DLR,DLR,0.1,Real Estate,S&P 500,^GSPC,United States,NYQ,503,46847606784.0
PACCAR Inc.,PCAR,PCAR,0.1,Industrials,S&P 500,^GSPC,United States,NMS,503,46267772928.0
"American International Group, I",AIG,AIG,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,45277433856.0
Truist Financial Corporation,TFC,TFC,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,45871403008.0
Keurig Dr Pepper Inc.,KDP,KDP,0.1,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,45586796544.0
Exelon Corporation,EXC,EXC,0.1,Utilities,S&P 500,^GSPC,United States,NMS,503,45116338176.0
Schlumberger N.V.,SLB,SLB,0.1,Energy,S&P 500,^GSPC,United States,NYQ,503,45065756672.0
Kimberly-Clark Corporation,KMB,KMB,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,44620455936.0
"W.W. Grainger, Inc.",GWW,GWW,0.09,Industrials,S&P 500,^GSPC,United States,NYQ,503,44503146496.0
Crown Castle Inc.,CCI,CCI,0.09,Real Estate,S&P 500,^GSPC,United States,NYQ,503,42763677696.0
Kroger Company (The),KR,KR,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,43923017728.0
"Freeport-McMoRan, Inc.",FCX,FCX,0.09,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,43643813888.0
"Dominion Energy, Inc.",D,D,0.09,Utilities,S&P 500,^GSPC,United States,NYQ,503,43318087680.0
General Motors Company,GM,GM,0.09,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,43312435200.0
Target Corporation,TGT,TGT,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,42997260288.0
"Ross Stores, Inc.",ROST,ROST,0.09,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,42049626112.0
Fair Isaac Corporation,FICO,FICO,0.09,Technology,S&P 500,^GSPC,United States,NYQ,503,41875402752.0
DBA Sempra,SRE,SRE,0.09,Utilities,S&P 500,^GSPC,United States,NYQ,503,41663762432.0
Kenvue Inc.,KVUE,KVUE,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,41607692288.0
NXP Semiconductors N.V.,NXPI,NXPI,0.09,Technology,S&P 500,^GSPC,Netherlands,NMS,503,41413607424.0
Fastenal Company,FAST,FAST,0.09,Industrials,S&P 500,^GSPC,United States,NMS,503,41380225024.0
"Ameriprise Financial, Inc.",AMP,AMP,0.09,Financial Services,S&P 500,^GSPC,United States,NYQ,503,41003601920.0
"Yum! Brands, Inc.",YUM,YUM,0.09,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,40450252800.0
Edwards Lifesciences Corporatio,EW,EW,0.09,Healthcare,S&P 500,^GSPC,United States,NYQ,503,40417095680.0
Hess Corporation,HES,HES,0.09,Energy,S&P 500,^GSPC,United States,NYQ,503,40259850240.0
Phillips 66,PSX,PSX,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,39379546112.0
MSCI Inc.,MSCI,MSCI,0.08,Financial Services,S&P 500,^GSPC,United States,NYQ,503,39309864960.0
"Verisk Analytics, Inc.",VRSK,VRSK,0.08,Industrials,S&P 500,^GSPC,United States,NMS,503,39009353728.0
"Nasdaq, Inc.",NDAQ,NDAQ,0.08,Financial Services,S&P 500,^GSPC,United States,NMS,503,38960324608.0
Xcel Energy Inc.,XEL,XEL,0.08,Utilities,S&P 500,^GSPC,United States,NMS,503,38529523712.0
"Axon Enterprise, Inc.",AXON,AXON,0.08,Industrials,S&P 500,^GSPC,United States,NMS,503,39028789248.0
Public Service Enterprise Group,PEG,PEG,0.08,Utilities,S&P 500,^GSPC,United States,NYQ,503,38454009856.0
"D.R. Horton, Inc.",DHI,DHI,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,38759350272.0
Cummins Inc.,CMI,CMI,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,37971615744.0
"Consolidated Edison, Inc.",ED,ED,0.08,Utilities,S&P 500,^GSPC,United States,NYQ,503,37213790208.0
Discover Financial Services,DFS,DFS,0.08,Financial Services,S&P 500,^GSPC,United States,NYQ,503,37962162176.0
"Corteva, Inc.",CTVA,CTVA,0.08,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,37955141632.0
Marathon Petroleum Corporation,MPC,MPC,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,37900865536.0
"L3Harris Technologies, Inc.",LHX,LHX,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,37582622720.0
TE Connectivity plc,TEL,TEL,0.08,Technology,S&P 500,^GSPC,Ireland,NYQ,503,36846596096.0
Ford Motor Company,F,F,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,36743319552.0
"United Rentals, Inc.",URI,URI,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,36637585408.0
