Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Apple Inc.,AAPL,AAPL,5.96,Technology,S&P 500,^GSPC,United States,NMS,503,2829863354368
Microsoft Corporation,MSFT,MSFT,5.64,Technology,S&P 500,^GSPC,United States,NMS,503,2675043205120
NVIDIA Corporation,NVDA,NVDA,4.85,Technology,S&P 500,^GSPC,United States,NMS,503,2301163732992
"Amazon.com, Inc.",AMZN,AMZN,3.82,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,1812206583808
Alphabet Inc.,GOOGL,GOOGL,3.76,Communication Services,S&P 500,^GSPC,United States,NMS,503,1786628538368
Alphabet Inc.,GOOG,GOOG,3.76,Communication Services,S&P 500,^GSPC,United States,NMS,503,1786634698752
"Meta Platforms, Inc.",META,META,2.69,Communication Services,S&P 500,^GSPC,United States,NMS,503,1278814191616
Berkshire Hathaway Inc. New,BRK-B,BRK-B,2.25,Financial Services,S&P 500,^GSPC,United States,NYQ,503,1065947758592
"Tesla, Inc.",TSLA,TSLA,1.62,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,770131361792
Eli Lilly and Company,LLY,LLY,1.4,Healthcare,S&P 500,^GSPC,United States,NYQ,503,662904504320
Broadcom Inc.,AVGO,AVGO,1.45,Technology,S&P 500,^GSPC,United States,NMS,503,687848226816
Walmart Inc.,WMT,WMT,1.41,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,666921795584
Visa Inc.,V,V,1.27,Financial Services,S&P 500,^GSPC,United States,NYQ,503,604030894080
JP Morgan Chase & Co.,JPM,JPM,1.24,Financial Services,S&P 500,^GSPC,United States,NYQ,503,587966054400
UnitedHealth Group Incorporated,UNH,UNH,1.01,Healthcare,S&P 500,^GSPC,United States,NYQ,503,480269533184
Exxon Mobil Corporation,XOM,XOM,0.95,Energy,S&P 500,^GSPC,United States,NYQ,503,452745854976
Mastercard Incorporated,MA,MA,0.94,Financial Services,S&P 500,^GSPC,United States,NYQ,503,446527242240
Costco Wholesale Corporation,COST,COST,0.86,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,406626598912
Procter & Gamble Company (The),PG,PG,0.81,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,383969165312
Johnson & Johnson,JNJ,JNJ,0.78,Healthcare,S&P 500,^GSPC,United States,NYQ,503,369285431296
"Netflix, Inc.",NFLX,NFLX,0.77,Communication Services,S&P 500,^GSPC,United States,NMS,503,366100086784
Oracle Corporation,ORCL,ORCL,0.76,Technology,S&P 500,^GSPC,United States,NYQ,503,359698595840
"Home Depot, Inc. (The)",HD,HD,0.74,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,351787909120
AbbVie Inc.,ABBV,ABBV,0.7,Healthcare,S&P 500,^GSPC,United States,NYQ,503,330728505344
Coca-Cola Company (The),KO,KO,0.63,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,300948652032
"T-Mobile US, Inc.",TMUS,TMUS,0.6,Communication Services,S&P 500,^GSPC,United States,NMS,503,283277131776
Bank of America Corporation,BAC,BAC,0.55,Financial Services,S&P 500,^GSPC,United States,NYQ,503,261460295680
Chevron Corporation,CVX,CVX,0.53,Energy,S&P 500,^GSPC,United States,NYQ,503,252258779136
Philip Morris International Inc,PM,PM,0.49,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,234438508544
"Salesforce, Inc.",CRM,CRM,0.49,Technology,S&P 500,^GSPC,United States,NYQ,503,231370358784
"Cisco Systems, Inc.",CSCO,CSCO,0.46,Technology,S&P 500,^GSPC,United States,NMS,503,216975933440
Abbott Laboratories,ABT,ABT,0.45,Healthcare,S&P 500,^GSPC,United States,NYQ,503,215818780672
McDonald's Corporation,MCD,MCD,0.45,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,214416883712
International Business Machines,IBM,IBM,0.44,Technology,S&P 500,^GSPC,United States,NYQ,503,210934005760
Linde plc,LIN,LIN,0.44,Basic Materials,S&P 500,^GSPC,United Kingdom,NMS,503,207116533760
"Merck & Company, Inc.",MRK,MRK,0.43,Healthcare,S&P 500,^GSPC,United States,NYQ,503,205796491264
"Pepsico, Inc.",PEP,PEP,0.42,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,201047752704
Wells Fargo & Company,WFC,WFC,0.42,Financial Services,S&P 500,^GSPC,United States,NYQ,503,199109443584
AT&T Inc.,T,T,0.4,Communication Services,S&P 500,^GSPC,United States,NYQ,503,191226707968
Verizon Communications Inc.,VZ,VZ,0.38,Communication Services,S&P 500,^GSPC,United States,NYQ,503,181143388160
GE Aerospace,GE,GE,0.37,Industrials,S&P 500,^GSPC,United States,NYQ,503,177916198912
Accenture plc,ACN,ACN,0.38,Technology,S&P 500,^GSPC,Ireland,NYQ,503,178580389888
Palantir Technologies Inc.,PLTR,PLTR,0.37,Technology,S&P 500,^GSPC,United States,NMS,503,173580091392
Thermo Fisher Scientific Inc,TMO,TMO,0.35,Healthcare,S&P 500,^GSPC,United States,NYQ,503,165206360064
American Express Company,AXP,AXP,0.35,Financial Services,S&P 500,^GSPC,United States,NYQ,503,163835379712
"Intuitive Surgical, Inc.",ISRG,ISRG,0.34,Healthcare,S&P 500,^GSPC,United States,NMS,503,161789820928
Morgan Stanley,MS,MS,0.34,Financial Services,S&P 500,^GSPC,United States,NYQ,503,161011826688
Amgen Inc.,AMGN,AMGN,0.33,Healthcare,S&P 500,^GSPC,United States,NMS,503,158147788800
Intuit Inc.,INTU,INTU,0.33,Technology,S&P 500,^GSPC,United States,NMS,503,156982444032
RTX Corporation,RTX,RTX,0.33,Industrials,S&P 500,^GSPC,United States,NYQ,503,156806316032
Blackstone Inc.,BX,BX,0.32,Financial Services,S&P 500,^GSPC,United States,NYQ,503,152381243392
Progressive Corporation (The),PGR,PGR,0.32,Financial Services,S&P 500,^GSPC,United States,NYQ,503,151037853696
Walt Disney Company (The),DIS,DIS,0.32,Communication Services,S&P 500,^GSPC,United States,NYQ,503,151004692480
"ServiceNow, Inc.",NOW,NOW,0.31,Technology,S&P 500,^GSPC,United States,NYQ,503,149011349504
Adobe Inc.,ADBE,ADBE,0.31,Technology,S&P 500,^GSPC,United States,NMS,503,148773634048
"Goldman Sachs Group, Inc. (The)",GS,GS,0.31,Financial Services,S&P 500,^GSPC,United States,NYQ,503,146323046400
S&P Global Inc.,SPGI,SPGI,0.29,Financial Services,S&P 500,^GSPC,United States,NYQ,503,138467377152
QUALCOMM Incorporated,QCOM,QCOM,0.3,Technology,S&P 500,^GSPC,United States,NMS,503,140970754048
Booking Holdings Inc. Common St,BKNG,BKNG,0.3,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,140580978688
"Advanced Micro Devices, Inc.",AMD,AMD,0.29,Technology,S&P 500,^GSPC,United States,NMS,503,139328274432
Texas Instruments Incorporated,TXN,TXN,0.29,Technology,S&P 500,^GSPC,United States,NMS,503,137752494080
"NextEra Energy, Inc.",NEE,NEE,0.29,Utilities,S&P 500,^GSPC,United States,NYQ,503,137739599872
"Caterpillar, Inc.",CAT,CAT,0.29,Industrials,S&P 500,^GSPC,United States,NYQ,503,137682649088
"TJX Companies, Inc. (The)",TJX,TJX,0.29,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,136464941056
"Uber Technologies, Inc.",UBER,UBER,0.28,Technology,S&P 500,^GSPC,United States,NYQ,503,135137230848
"Gilead Sciences, Inc.",GILD,GILD,0.28,Healthcare,S&P 500,^GSPC,United States,NMS,503,133701066752
Boston Scientific Corporation,BSX,BSX,0.28,Healthcare,S&P 500,^GSPC,United States,NYQ,503,132672569344
Stryker Corporation,SYK,SYK,0.28,Healthcare,S&P 500,^GSPC,United States,NYQ,503,131988045824
"Pfizer, Inc.",PFE,PFE,0.27,Healthcare,S&P 500,^GSPC,United States,NYQ,503,130273206272
Danaher Corporation,DHR,DHR,0.27,Healthcare,S&P 500,^GSPC,United States,NYQ,503,130047344640
Charles Schwab Corporation (The,SCHW,SCHW,0.26,Financial Services,S&P 500,^GSPC,United States,NYQ,503,125407428608
Union Pacific Corporation,UNP,UNP,0.27,Industrials,S&P 500,^GSPC,United States,NYQ,503,127810560000
"BlackRock, Inc.",BLK,BLK,0.27,Financial Services,S&P 500,^GSPC,United States,NYQ,503,127714213888
Comcast Corporation,CMCSA,CMCSA,0.27,Communication Services,S&P 500,^GSPC,United States,NMS,503,126210449408
"Lowe's Companies, Inc.",LOW,LOW,0.26,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,124976971776
Honeywell International Inc.,HON,HON,0.26,Industrials,S&P 500,^GSPC,United States,NMS,503,124128026624
Vertex Pharmaceuticals Incorpor,VRTX,VRTX,0.26,Healthcare,S&P 500,^GSPC,United States,NMS,503,122015776768
Deere & Company,DE,DE,0.25,Industrials,S&P 500,^GSPC,United States,NYQ,503,116670021632
"Automatic Data Processing, Inc.",ADP,ADP,0.25,Technology,S&P 500,^GSPC,United States,NMS,503,116418002944
"Marsh & McLennan Companies, Inc",MMC,MMC,0.24,Financial Services,S&P 500,^GSPC,United States,NYQ,503,113466269696
Bristol-Myers Squibb Company,BMY,BMY,0.24,Healthcare,S&P 500,^GSPC,United States,NYQ,503,112522223616
Chubb Limited,CB,CB,0.24,Financial Services,S&P 500,^GSPC,Switzerland,NYQ,503,112464257024
"Fiserv, Inc.",FI,FI,0.23,Technology,S&P 500,^GSPC,United States,NYQ,503,110932803584
"Citigroup, Inc.",C,C,0.23,Financial Services,S&P 500,^GSPC,United States,NYQ,503,109409959936
ConocoPhillips,COP,COP,0.23,Energy,S&P 500,^GSPC,United States,NYQ,503,109085229056
Medtronic plc.,MDT,MDT,0.22,Healthcare,S&P 500,^GSPC,Ireland,NYQ,503,106296918016
"Applied Materials, Inc.",AMAT,AMAT,0.22,Technology,S&P 500,^GSPC,United States,NMS,503,103139385344
American Tower Corporation (REI,AMT,AMT,0.22,Real Estate,S&P 500,^GSPC,United States,NYQ,503,103065542656
Boeing Company (The),BA,BA,0.22,Industrials,S&P 500,^GSPC,United States,NYQ,503,102771269632
Lockheed Martin Corporation,LMT,LMT,0.21,Industrials,S&P 500,^GSPC,United States,NYQ,503,101370716160
"Palo Alto Networks, Inc.",PANW,PANW,0.21,Technology,S&P 500,^GSPC,United States,NMS,503,101678694400
Southern Company (The),SO,SO,0.21,Utilities,S&P 500,^GSPC,United States,NYQ,503,97549393920
"Elevance Health, Inc.",ELV,ELV,0.2,Healthcare,S&P 500,^GSPC,United States,NYQ,503,97095131136
"Eaton Corporation, PLC",ETN,ETN,0.2,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,96578895872
"Altria Group, Inc.",MO,MO,0.2,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,94553079808
"Prologis, Inc.",PLD,PLD,0.19,Real Estate,S&P 500,^GSPC,United States,NYQ,503,91056955392
Starbucks Corporation,SBUX,SBUX,0.2,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,93259849728
Welltower Inc.,WELL,WELL,0.2,Real Estate,S&P 500,^GSPC,United States,NYQ,503,92911673344
Duke Energy Corporation (Holdin,DUK,DUK,0.19,Utilities,S&P 500,^GSPC,United States,NYQ,503,92411232256
CME Group Inc.,CME,CME,0.19,Financial Services,S&P 500,^GSPC,United States,NMS,503,91703066624
"Waste Management, Inc.",WM,WM,0.19,Industrials,S&P 500,^GSPC,United States,NYQ,503,90605166592
Intercontinental Exchange Inc.,ICE,ICE,0.19,Financial Services,S&P 500,^GSPC,United States,NYQ,503,90046816256
