Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Microchip Technology Incorporat,MCHP,MCHP,0.11,Technology,NASDAQ 100,^NDX,United States,NMS,100,27907428352.0
"ANSYS, Inc.",ANSS,ANSS,0.11,Technology,NASDAQ 100,^NDX,United States,NMS,100,27834705920.0
"DexCom, Inc.",DXCM,DXCM,0.1,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,26760067072.0
"The Trade Desk, Inc.",TTD,TTD,0.1,Technology,NASDAQ 100,^NDX,United States,NGM,100,26729275392.0
"Warner Bros. Discovery, Inc. - ",WBD,WBD,0.09,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,24277575680.0
CDW Corporation,CDW,CDW,0.08,Technology,NASDAQ 100,^NDX,United States,NMS,100,21662441472.0
Biogen Inc.,BIIB,BIIB,0.08,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,20489572352.0
GlobalFoundries Inc.,GFS,GFS,0.08,Technology,NASDAQ 100,^NDX,United States,NMS,100,20188485632.0
ON Semiconductor Corporation,ON,ON,0.07,Technology,NASDAQ 100,^NDX,United States,NMS,100,17762895872.0
Coloplast B A/S,COLO-B,COLO-B.CO,3.33,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,163841818624.0
GN Store Nord A/S,GN,GN.CO,0.35,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,17211455488.0
Vestas Wind Systems A/S,VWS,VWS.CO,2.13,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,104824971264.0
Novo Nordisk B A/S,NOVO-B,NOVO-B.CO,47.15,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,2317627949056.0
Ambu A/S,AMBU-B,AMBU-B.CO,0.65,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,32033396736.0
Pandora A/S,PNDORA,PNDORA.CO,1.77,Consumer Cyclical,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,86879576064.0
DSV A/S,DSV,DSV.CO,6.71,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,329862774784.0
Demant A/S,DEMANT,DEMANT.CO,1.09,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,53423910912.0
Tryg A/S,TRYG,TRYG.CO,1.98,Financial Services,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,97364271104.0
Novonesis (Novozymes A/S) B,NSIS-B,NSIS-B.CO,3.9,Basic Materials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,191779028992.0
Royal UNIBREW A/S,RBREW,RBREW.CO,0.56,Consumer Defensive,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,27372810240.0
Bavarian Nordic A/S,BAVA,BAVA.CO,0.26,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,12869823488.0
Jyske Bank A/S,JYSK,JYSK.CO,0.73,Financial Services,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,35962933248.0
Danske Bank A/S,DANSKE,DANSKE.CO,4.05,Financial Services,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,198889979904.0
Nordea Bank Abp,NDA-DK,NDA-DK.CO,6.92,Financial Services,OMX Copenhagen 25,^OMXC25,Finland,CPH,25,340273856512.0
ORSTED A/S,ORSTED,ORSTED.CO,2.72,Utilities,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,133550678016.0
ISS A/S,ISS,ISS.CO,0.59,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,28849461248.0
Sydbank A/S,SYDB,SYDB.CO,0.47,Financial Services,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,22961950720.0
NKT A/S,NKT,NKT.CO,0.55,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,27022542848.0
A.P. Møller - Mærsk B A/S,MAERSK-B,MAERSK-B.CO,3.79,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,186139951104.0
A.P. Møller - Mærsk A A/S,MAERSK-A,MAERSK-A.CO,3.78,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,186038648832.0
Zealand Pharma A/S,ZEAL,ZEAL.CO,0.84,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,41189183488.0
Carlsberg B A/S,CARL-B,CARL-B.CO,2.5,Consumer Defensive,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,122731913216.0
Rockwool A/S ser. B,ROCK-B,ROCK-B.CO,1.36,Industrials,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,67074318336.0
Genmab A/S,GMAB,GMAB.CO,1.83,Healthcare,OMX Copenhagen 25,^OMXC25,Denmark,CPH,25,89923534848.0
Non disponible,BRK,BRK.B,,Non disponible,S&P 500,^GSPC,Non disponible,Non disponible,503,
Eli Lilly and Company,LLY,LLY,1.43,Healthcare,S&P 500,^GSPC,United States,NYQ,503,720018014208.0
Walmart Inc.,WMT,WMT,1.34,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,678821429248.0
Visa Inc.,V,V,1.26,Financial Services,S&P 500,^GSPC,United States,NYQ,503,633776242688.0
JP Morgan Chase & Co.,JPM,JPM,1.25,Financial Services,S&P 500,^GSPC,United States,NYQ,503,629656059904.0
Mastercard Incorporated,MA,MA,0.94,Financial Services,S&P 500,^GSPC,United States,NYQ,503,473933217792.0
Exxon Mobil Corporation,XOM,XOM,0.93,Energy,S&P 500,^GSPC,United States,NYQ,503,471534338048.0
UnitedHealth Group Incorporated,UNH,UNH,0.87,Healthcare,S&P 500,^GSPC,United States,NYQ,503,440452120576.0
Oracle Corporation,ORCL,ORCL,0.82,Technology,S&P 500,^GSPC,United States,NYQ,503,414072602624.0
Procter & Gamble Company (The),PG,PG,0.78,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,395318231040.0
Johnson & Johnson,JNJ,JNJ,0.78,Healthcare,S&P 500,^GSPC,United States,NYQ,503,392781496320.0
AbbVie Inc.,ABBV,ABBV,0.74,Healthcare,S&P 500,^GSPC,United States,NYQ,503,373459812352.0
"Home Depot, Inc. (The)",HD,HD,0.68,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,344945295360.0
Bank of America Corporation,BAC,BAC,0.6,Financial Services,S&P 500,^GSPC,United States,NYQ,503,301603061760.0
Coca-Cola Company (The),KO,KO,0.59,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,299435655168.0
Chevron Corporation,CVX,CVX,0.54,Energy,S&P 500,^GSPC,United States,NYQ,503,270445772800.0
"Salesforce, Inc.",CRM,CRM,0.52,Technology,S&P 500,^GSPC,United States,NYQ,503,261142134784.0
"Merck & Company, Inc.",MRK,MRK,0.47,Healthcare,S&P 500,^GSPC,United States,NYQ,503,239241248768.0
Philip Morris International Inc,PM,PM,0.46,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,233990897664.0
International Business Machines,IBM,IBM,0.45,Technology,S&P 500,^GSPC,United States,NYQ,503,227921494016.0
Abbott Laboratories,ABT,ABT,0.45,Healthcare,S&P 500,^GSPC,United States,NYQ,503,225270824960.0
Wells Fargo & Company,WFC,WFC,0.45,Financial Services,S&P 500,^GSPC,United States,NYQ,503,225109475328.0
McDonald's Corporation,MCD,MCD,0.42,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,212552138752.0
GE Aerospace,GE,GE,0.41,Industrials,S&P 500,^GSPC,United States,NYQ,503,206522449920.0
Accenture plc,ACN,ACN,0.39,Technology,S&P 500,^GSPC,Ireland,NYQ,503,198320947200.0
Thermo Fisher Scientific Inc,TMO,TMO,0.38,Healthcare,S&P 500,^GSPC,United States,NYQ,503,191988121600.0
AT&T Inc.,T,T,0.37,Communication Services,S&P 500,^GSPC,United States,NYQ,503,187278721024.0
Verizon Communications Inc.,VZ,VZ,0.36,Communication Services,S&P 500,^GSPC,United States,NYQ,503,184005984256.0
American Express Company,AXP,AXP,0.36,Financial Services,S&P 500,^GSPC,United States,NYQ,503,180150272000.0
Morgan Stanley,MS,MS,0.36,Financial Services,S&P 500,^GSPC,United States,NYQ,503,180124205056.0
Walt Disney Company (The),DIS,DIS,0.35,Communication Services,S&P 500,^GSPC,United States,NYQ,503,175120613376.0
RTX Corporation,RTX,RTX,0.34,Industrials,S&P 500,^GSPC,United States,NYQ,503,172493635584.0
"ServiceNow, Inc.",NOW,NOW,0.33,Technology,S&P 500,^GSPC,United States,NYQ,503,167588986880.0
Blackstone Inc.,BX,BX,0.33,Financial Services,S&P 500,^GSPC,United States,NYQ,503,166383648768.0
Progressive Corporation (The),PGR,PGR,0.32,Financial Services,S&P 500,^GSPC,United States,NYQ,503,163786506240.0
"Goldman Sachs Group, Inc. (The)",GS,GS,0.32,Financial Services,S&P 500,^GSPC,United States,NYQ,503,163761192960.0
"Caterpillar, Inc.",CAT,CAT,0.32,Industrials,S&P 500,^GSPC,United States,NYQ,503,159299518464.0
"NextEra Energy, Inc.",NEE,NEE,0.3,Utilities,S&P 500,^GSPC,United States,NYQ,503,149607792640.0
S&P Global Inc.,SPGI,SPGI,0.29,Financial Services,S&P 500,^GSPC,United States,NYQ,503,147697827840.0
Danaher Corporation,DHR,DHR,0.29,Healthcare,S&P 500,^GSPC,United States,NYQ,503,145865162752.0
"Uber Technologies, Inc.",UBER,UBER,0.29,Technology,S&P 500,^GSPC,United States,NYQ,503,145207099392.0
"Pfizer, Inc.",PFE,PFE,0.29,Healthcare,S&P 500,^GSPC,United States,NYQ,503,145189126144.0
Union Pacific Corporation,UNP,UNP,0.28,Industrials,S&P 500,^GSPC,United States,NYQ,503,141578174464.0
Boston Scientific Corporation,BSX,BSX,0.28,Healthcare,S&P 500,^GSPC,United States,NYQ,503,140745146368.0
"BlackRock, Inc.",BLK,BLK,0.28,Financial Services,S&P 500,^GSPC,United States,NYQ,503,139799117824.0
Stryker Corporation,SYK,SYK,0.27,Healthcare,S&P 500,^GSPC,United States,NYQ,503,138765025280.0
Charles Schwab Corporation (The,SCHW,SCHW,0.26,Financial Services,S&P 500,^GSPC,United States,NYQ,503,133315534848.0
"TJX Companies, Inc. (The)",TJX,TJX,0.25,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,126816485376.0
Deere & Company,DE,DE,0.25,Industrials,S&P 500,^GSPC,United States,NYQ,503,126774771712.0
"Citigroup, Inc.",C,C,0.25,Financial Services,S&P 500,^GSPC,United States,NYQ,503,126693597184.0
"Lowe's Companies, Inc.",LOW,LOW,0.25,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,124689604608.0
ConocoPhillips,COP,COP,0.24,Energy,S&P 500,^GSPC,United States,NYQ,503,122390241280.0
Bristol-Myers Squibb Company,BMY,BMY,0.24,Healthcare,S&P 500,^GSPC,United States,NYQ,503,122326802432.0
Boeing Company (The),BA,BA,0.24,Industrials,S&P 500,^GSPC,United States,NYQ,503,119873486848.0
Medtronic plc.,MDT,MDT,0.23,Healthcare,S&P 500,^GSPC,Ireland,NYQ,503,118416924672.0
"Fiserv, Inc.",FI,FI,0.23,Technology,S&P 500,^GSPC,United States,NYQ,503,117561982976.0
Chubb Limited,CB,CB,0.23,Financial Services,S&P 500,^GSPC,Switzerland,NYQ,503,115623133184.0
"Marsh & McLennan Companies, Inc",MMC,MMC,0.22,Financial Services,S&P 500,^GSPC,United States,NYQ,503,112930668544.0
"Eaton Corporation, PLC",ETN,ETN,0.22,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,111210405888.0
Lockheed Martin Corporation,LMT,LMT,0.22,Industrials,S&P 500,^GSPC,United States,NYQ,503,110144167936.0
"Nike, Inc.",NKE,NKE,0.21,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,107444002816.0
"Prologis, Inc.",PLD,PLD,0.2,Real Estate,S&P 500,^GSPC,United States,NYQ,503,102288277504.0
"Arista Networks, Inc.",ANET,ANET,0.2,Technology,S&P 500,^GSPC,United States,NYQ,503,101066153984.0
"Altria Group, Inc.",MO,MO,0.2,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,98988138496.0
"United Parcel Service, Inc.",UPS,UPS,0.2,Industrials,S&P 500,^GSPC,United States,NYQ,503,98426249216.0
Southern Company (The),SO,SO,0.19,Utilities,S&P 500,^GSPC,United States,NYQ,503,98306179072.0
Intercontinental Exchange Inc.,ICE,ICE,0.19,Financial Services,S&P 500,^GSPC,United States,NYQ,503,97181925376.0
American Tower Corporation (REI,AMT,AMT,0.19,Real Estate,S&P 500,^GSPC,United States,NYQ,503,97123540992.0
KKR & Co. Inc.,KKR,KKR,0.2,Financial Services,S&P 500,^GSPC,United States,NYQ,503,100301201408.0
"Elevance Health, Inc.",ELV,ELV,0.19,Healthcare,S&P 500,^GSPC,United States,NYQ,503,94862622720.0
CME Group Inc.,CME,CME,0.18,Financial Services,S&P 500,^GSPC,United States,NMS,503,93352722432.0
Welltower Inc.,WELL,WELL,0.19,Real Estate,S&P 500,^GSPC,United States,NYQ,503,93560430592.0
Duke Energy Corporation (Holdin,DUK,DUK,0.18,Utilities,S&P 500,^GSPC,United States,NYQ,503,91785453568.0
"Waste Management, Inc.",WM,WM,0.18,Industrials,S&P 500,^GSPC,United States,NYQ,503,89752068096.0
Sherwin-Williams Company (The),SHW,SHW,0.17,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,86041575424.0
The Cigna Group,CI,CI,0.17,Healthcare,S&P 500,^GSPC,United States,NYQ,503,85384798208.0
Aon plc,AON,AON,0.17,Financial Services,S&P 500,^GSPC,Ireland,NYQ,503,85147590656.0
CVS Health Corporation,CVS,CVS,0.16,Healthcare,S&P 500,^GSPC,United States,NYQ,503,82897600512.0
GE Vernova Inc.,GEV,GEV,0.16,Utilities,S&P 500,^GSPC,United States,NYQ,503,82836512768.0
Arthur J. Gallagher & Co.,AJG,AJG,0.16,Financial Services,S&P 500,^GSPC,United States,NYQ,503,82229895168.0
"Equinix, Inc.",EQIX,EQIX,0.16,Real Estate,S&P 500,^GSPC,United States,NMS,503,81170022400.0
McKesson Corporation,MCK,MCK,0.16,Healthcare,S&P 500,^GSPC,United States,NYQ,503,80671096832.0
3M Company,MMM,MMM,0.16,Industrials,S&P 500,^GSPC,United States,NYQ,503,79317688320.0
Moody's Corporation,MCO,MCO,0.16,Financial Services,S&P 500,^GSPC,United States,NYQ,503,78755397632.0
"HCA Healthcare, Inc.",HCA,HCA,0.15,Healthcare,S&P 500,^GSPC,United States,NYQ,503,78175584256.0
Parker-Hannifin Corporation,PH,PH,0.15,Industrials,S&P 500,^GSPC,United States,NYQ,503,76183814144.0
Trane Technologies plc,TT,TT,0.15,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,76012224512.0
Amphenol Corporation,APH,APH,0.15,Technology,S&P 500,^GSPC,United States,NYQ,503,74626744320.0
Transdigm Group Incorporated,TDG,TDG,0.15,Industrials,S&P 500,^GSPC,United States,NYQ,503,74604855296.0
"Apollo Global Management, Inc. ",APO,APO,0.15,Financial Services,S&P 500,^GSPC,United States,NYQ,503,74299318272.0
Illinois Tool Works Inc.,ITW,ITW,0.15,Industrials,S&P 500,^GSPC,United States,NYQ,503,73483591680.0
Colgate-Palmolive Company,CL,CL,0.15,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,73460236288.0
Zoetis Inc.,ZTS,ZTS,0.14,Healthcare,S&P 500,^GSPC,United States,NYQ,503,71673585664.0
"Republic Services, Inc.",RSG,RSG,0.14,Industrials,S&P 500,^GSPC,United States,NYQ,503,71600701440.0
Ecolab Inc.,ECL,ECL,0.14,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,71063371776.0
Northrop Grumman Corporation,NOC,NOC,0.14,Industrials,S&P 500,^GSPC,United States,NYQ,503,71015841792.0
General Dynamics Corporation,GD,GD,0.14,Industrials,S&P 500,^GSPC,United States,NYQ,503,70604873728.0
"Motorola Solutions, Inc.",MSI,MSI,0.14,Technology,S&P 500,^GSPC,United States,NYQ,503,69131943936.0
"Williams Companies, Inc. (The)",WMB,WMB,0.14,Energy,S&P 500,^GSPC,United States,NYQ,503,68504207360.0
"EOG Resources, Inc.",EOG,EOG,0.13,Energy,S&P 500,^GSPC,United States,NYQ,503,67074899968.0
"PNC Financial Services Group, I",PNC,PNC,0.13,Financial Services,S&P 500,^GSPC,United States,NYQ,503,66818433024.0
"Chipotle Mexican Grill, Inc.",CMG,CMG,0.13,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,66045718528.0
"Air Products and Chemicals, Inc",APD,APD,0.13,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,65152098304.0
Dell Technologies Inc.,DELL,DELL,0.13,Technology,S&P 500,^GSPC,United States,NYQ,503,64502829056.0
"Becton, Dickinson and Company",BDX,BDX,0.13,Healthcare,S&P 500,^GSPC,United States,NYQ,503,63970807808.0
U.S. Bancorp,USB,USB,0.13,Financial Services,S&P 500,^GSPC,United States,NYQ,503,63753764864.0
Capital One Financial Corporati,COF,COF,0.13,Financial Services,S&P 500,^GSPC,United States,NYQ,503,63346204672.0
Emerson Electric Company,EMR,EMR,0.12,Industrials,S&P 500,^GSPC,United States,NYQ,503,61577883648.0
"AutoZone, Inc.",AZO,AZO,0.12,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,59378999296.0
"Kinder Morgan, Inc.",KMI,KMI,0.12,Energy,S&P 500,^GSPC,United States,NYQ,503,58970820608.0
"ONEOK, Inc.",OKE,OKE,0.12,Energy,S&P 500,^GSPC,United States,NYQ,503,58375786496.0
FedEx Corporation,FDX,FDX,0.11,Industrials,S&P 500,^GSPC,United States,NYQ,503,58040274944.0
"The Travelers Companies, Inc.",TRV,TRV,0.11,Financial Services,S&P 500,^GSPC,United States,NYQ,503,58028511232.0
AFLAC Incorporated,AFL,AFL,0.11,Financial Services,S&P 500,^GSPC,United States,NYQ,503,57446400000.0
The Bank of New York Mellon Cor,BK,BK,0.11,Financial Services,S&P 500,^GSPC,United States,NYQ,503,57193811968.0
Royal Caribbean Cruises Ltd.,RCL,RCL,0.11,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,55951917056.0
Carrier Global Corporation,CARR,CARR,0.11,Industrials,S&P 500,^GSPC,United States,NYQ,503,55511228416.0
Schlumberger N.V.,SLB,SLB,0.11,Energy,S&P 500,^GSPC,United States,NYQ,503,54299209728.0
"Freeport-McMoRan, Inc.",FCX,FCX,0.11,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,54005092352.0
Allstate Corporation (The),ALL,ALL,0.11,Financial Services,S&P 500,^GSPC,United States,NYQ,503,53535252480.0
Hilton Worldwide Holdings Inc.,HLT,HLT,0.11,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,53359599616.0
"MetLife, Inc.",MET,MET,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,52931416064.0
"Simon Property Group, Inc.",SPG,SPG,0.12,Real Estate,S&P 500,^GSPC,United States,NYQ,503,60130021376.0
Norfolk Southern Corporation,NSC,NSC,0.1,Industrials,S&P 500,^GSPC,United States,NYQ,503,51556757504.0
Truist Financial Corporation,TFC,TFC,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,51535216640.0
Newmont Corporation,NEM,NEM,0.1,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,51441160192.0
Public Storage,PSA,PSA,0.1,Real Estate,S&P 500,^GSPC,United States,NYQ,503,51377594368.0
Johnson Controls International ,JCI,JCI,0.1,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,51134365696.0
Phillips 66,PSX,PSX,0.1,Energy,S&P 500,^GSPC,United States,NYQ,503,49943003136.0
Realty Income Corporation,O,O,0.1,Real Estate,S&P 500,^GSPC,United States,NYQ,503,49800085504.0
Howmet Aerospace Inc.,HWM,HWM,0.1,Industrials,S&P 500,^GSPC,United States,NYQ,503,49724674048.0
"Cencora, Inc.",COR,COR,0.1,Healthcare,S&P 500,^GSPC,United States,NYQ,503,49592463360.0
"Digital Realty Trust, Inc.",DLR,DLR,0.1,Real Estate,S&P 500,^GSPC,United States,NYQ,503,50025168896.0
"American International Group, I",AIG,AIG,0.1,Financial Services,S&P 500,^GSPC,United States,NYQ,503,48386306048.0
Kroger Company (The),KR,KR,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,43493797888.0
Target Corporation,TGT,TGT,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,47607693312.0
"Ameriprise Financial, Inc.",AMP,AMP,0.09,Financial Services,S&P 500,^GSPC,United States,NYQ,503,47366438912.0
General Motors Company,GM,GM,0.09,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,46874542080.0
Kimberly-Clark Corporation,KMB,KMB,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,46477709312.0
"Dominion Energy, Inc.",D,D,0.09,Utilities,S&P 500,^GSPC,United States,NYQ,503,46087385088.0
"W.W. Grainger, Inc.",GWW,GWW,0.09,Industrials,S&P 500,^GSPC,United States,NYQ,503,45933355008.0
Hess Corporation,HES,HES,0.09,Energy,S&P 500,^GSPC,United States,NYQ,503,44369383424.0
Kenvue Inc.,KVUE,KVUE,0.09,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,44302540800.0
DBA Sempra,SRE,SRE,0.09,Utilities,S&P 500,^GSPC,United States,NYQ,503,44201357312.0
Cummins Inc.,CMI,CMI,0.09,Industrials,S&P 500,^GSPC,United States,NYQ,503,43020554240.0
"Yum! Brands, Inc.",YUM,YUM,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,42819829760.0
Marathon Petroleum Corporation,MPC,MPC,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,42829164544.0
Occidental Petroleum Corporatio,OXY,OXY,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,42685550592.0
Fair Isaac Corporation,FICO,FICO,0.08,Technology,S&P 500,^GSPC,United States,NYQ,503,42616999936.0
TE Connectivity plc,TEL,TEL,0.08,Technology,S&P 500,^GSPC,Ireland,NYQ,503,42133409792.0
MSCI Inc.,MSCI,MSCI,0.08,Financial Services,S&P 500,^GSPC,United States,NYQ,503,42018164736.0
"Nasdaq, Inc.",NDAQ,NDAQ,0.08,Financial Services,S&P 500,^GSPC,United States,NMS,503,41508216832.0
Crown Castle Inc.,CCI,CCI,0.08,Real Estate,S&P 500,^GSPC,United States,NYQ,503,41325924352.0
Garmin Ltd.,GRMN,GRMN,0.08,Technology,S&P 500,^GSPC,Switzerland,NYQ,503,40283623424.0
"Corteva, Inc.",CTVA,CTVA,0.08,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,40166723584.0
Vistra Corp.,VST,VST,0.08,Utilities,S&P 500,^GSPC,United States,NYQ,503,39997751296.0
Discover Financial Services,DFS,DFS,0.08,Financial Services,S&P 500,^GSPC,United States,NYQ,503,40063062016.0
Edwards Lifesciences Corporatio,EW,EW,0.08,Healthcare,S&P 500,^GSPC,United States,NYQ,503,39947804672.0
"AMETEK, Inc.",AME,AME,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,39898464256.0
"Targa Resources, Inc.",TRGP,TRGP,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,39883046912.0
"L3Harris Technologies, Inc.",LHX,LHX,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,39641862144.0
Public Service Enterprise Group,PEG,PEG,0.08,Utilities,S&P 500,^GSPC,United States,NYQ,503,39755251712.0
Valero Energy Corporation,VLO,VLO,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,39624232960.0
Otis Worldwide Corporation,OTIS,OTIS,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,39497256960.0
"D.R. Horton, Inc.",DHI,DHI,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,40196665344.0
Corning Incorporated,GLW,GLW,0.08,Technology,S&P 500,^GSPC,United States,NYQ,503,39059316736.0
"United Rentals, Inc.",URI,URI,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,38803517440.0
Ford Motor Company,F,F,0.07,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,37771677696.0
"Prudential Financial, Inc.",PRU,PRU,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,37184159744.0
"Quanta Services, Inc.",PWR,PWR,0.07,Industrials,S&P 500,^GSPC,United States,NYQ,503,37092474880.0
Fidelity National Information S,FIS,FIS,0.07,Technology,S&P 500,^GSPC,United States,NYQ,503,36946018304.0
"Consolidated Edison, Inc.",ED,ED,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,36920737792.0
CBRE Group Inc,CBRE,CBRE,0.07,Real Estate,S&P 500,^GSPC,United States,NYQ,503,36541505536.0
Pacific Gas & Electric Co.,PCG,PCG,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,35974713344.0
Entergy Corporation,ETR,ETR,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,35655409664.0
Sysco Corporation,SYY,SYY,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,35547455488.0
The Hershey Company,HSY,HSY,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,34802548736.0
"Gartner, Inc.",IT,IT,0.07,Technology,S&P 500,^GSPC,United States,NYQ,503,34726436864.0
Arch Capital Group Ltd.,ACGL,ACGL,0.07,Financial Services,S&P 500,^GSPC,Bermuda,NMS,503,33936027648.0
