Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
American Electric Power Company,AEP,AEP,0.23,Utilities,NASDAQ 100,^NDX,United States,NMS,100,54237159424
"Charter Communications, Inc.",CHTR,CHTR,0.2,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,47275040768
"Copart, Inc.",CPRT,CPRT,0.22,Industrials,NASDAQ 100,^NDX,United States,NMS,100,52381564928
"Autodesk, Inc.",ADSK,ADSK,0.22,Technology,NASDAQ 100,^NDX,United States,NMS,100,51891060736
CSX Corporation,CSX,CSX,0.21,Industrials,NASDAQ 100,^NDX,United States,NMS,100,51057876992
"Paychex, Inc.",PAYX,PAYX,0.21,Technology,NASDAQ 100,^NDX,United States,NMS,100,50603237376
Atlassian Corporation,TEAM,TEAM,0.21,Technology,NASDAQ 100,^NDX,Australia,NMS,100,48891822080
PACCAR Inc.,PCAR,PCAR,0.19,Industrials,NASDAQ 100,^NDX,United States,NMS,100,46267772928
Keurig Dr Pepper Inc.,KDP,KDP,0.19,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,45586796544
Exelon Corporation,EXC,EXC,0.19,Utilities,NASDAQ 100,^NDX,United States,NMS,100,45116338176
"Marvell Technology, Inc.",MRVL,MRVL,0.19,Technology,NASDAQ 100,^NDX,United States,NMS,100,44169265152
"Ross Stores, Inc.",ROST,ROST,0.18,Consumer Cyclical,NASDAQ 100,^NDX,United States,NMS,100,42049626112
NXP Semiconductors N.V.,NXPI,NXPI,0.17,Technology,NASDAQ 100,^NDX,Netherlands,NMS,100,41413607424
Fastenal Company,FAST,FAST,0.17,Industrials,NASDAQ 100,^NDX,United States,NMS,100,41380225024
"Verisk Analytics, Inc.",VRSK,VRSK,0.16,Industrials,NASDAQ 100,^NDX,United States,NMS,100,39009353728
Xcel Energy Inc.,XEL,XEL,0.16,Utilities,NASDAQ 100,^NDX,United States,NMS,100,38529523712
"Axon Enterprise, Inc.",AXON,AXON,0.16,Industrials,NASDAQ 100,^NDX,United States,NMS,100,39028789248
Coca-Cola Europacific Partners ,CCEP,CCEP,0.17,Consumer Defensive,NASDAQ 100,^NDX,United Kingdom,NMS,100,41226694656
"Diamondback Energy, Inc.",FANG,FANG,0.15,Energy,NASDAQ 100,^NDX,United States,NMS,100,36044087296
Baker Hughes Company,BKR,BKR,0.15,Energy,NASDAQ 100,^NDX,United States,NMS,100,35365396480
Electronic Arts Inc.,EA,EA,0.15,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,35084394496
"Take-Two Interactive Software, ",TTWO,TTWO,0.15,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,34863255552
The Kraft Heinz Company,KHC,KHC,0.14,Consumer Defensive,NASDAQ 100,^NDX,United States,NMS,100,34047705088
Cognizant Technology Solutions ,CTSH,CTSH,0.14,Technology,NASDAQ 100,^NDX,United States,NMS,100,33327224832
lululemon athletica inc.,LULU,LULU,0.13,Consumer Cyclical,NASDAQ 100,^NDX,Canada,NMS,100,31968804864
"Old Dominion Freight Line, Inc.",ODFL,ODFL,0.14,Industrials,NASDAQ 100,^NDX,United States,NMS,100,32181438464
"CoStar Group, Inc.",CSGP,CSGP,0.13,Real Estate,NASDAQ 100,^NDX,United States,NMS,100,31948548096
"IDEXX Laboratories, Inc.",IDXX,IDXX,0.13,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,30712969216
"Datadog, Inc.",DDOG,DDOG,0.13,Technology,NASDAQ 100,^NDX,United States,NMS,100,30231783424
GE HealthCare Technologies Inc.,GEHC,GEHC,0.12,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,27890604032
"Zscaler, Inc.",ZS,ZS,0.12,Technology,NASDAQ 100,^NDX,United States,NMS,100,27859007488
"ANSYS, Inc.",ANSS,ANSS,0.1,Technology,NASDAQ 100,^NDX,United States,NMS,100,24909764608
"DexCom, Inc.",DXCM,DXCM,0.1,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,24165556224
"The Trade Desk, Inc.",TTD,TTD,0.1,Technology,NASDAQ 100,^NDX,United States,NGM,100,22988763136
Microchip Technology Incorporat,MCHP,MCHP,0.09,Technology,NASDAQ 100,^NDX,United States,NMS,100,20485525504
"Warner Bros. Discovery, Inc. - ",WBD,WBD,0.08,Communication Services,NASDAQ 100,^NDX,United States,NMS,100,19859007488
CDW Corporation,CDW,CDW,0.08,Technology,NASDAQ 100,^NDX,United States,NMS,100,19502821376
GlobalFoundries Inc.,GFS,GFS,0.07,Technology,NASDAQ 100,^NDX,United States,NMS,100,17809328128
Biogen Inc.,BIIB,BIIB,0.07,Healthcare,NASDAQ 100,^NDX,United States,NMS,100,17446436864
ON Semiconductor Corporation,ON,ON,0.06,Technology,NASDAQ 100,^NDX,United States,NMS,100,14805479424
